,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,sentiment_cat,aspect_cat
1663,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_7993-8658,8178,8185,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8178, end=8185, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=8171, end=8177, sentimentcategory=2), begin=8178, end=8185, linktype=sentiment_of)",gargote,"En 1819 , un vieux nègre d'aspect misérable , d'allure étrange , descendait tous les soirs , en se dissimulant de son mieux , cette sombre rue pour aller se nourrir dans quelque pauvre gargote ; on se le désignait en chuchotant sur son passage : c'était Zamore , le négrillon de la Dubarry , ce petit singe avec lequel avait joué Louis XV , Zamore , qui fut une puissance choyée et courtisée par les grands seigneurs , les belles dames et les princes de l'Église jaloux de plaire à la favorite , et qui , plus tard , officier municipal de Marly sous la Terreur , ingrat , lâche et vil , trahit sa bienfaitrice , la livra , la jeta sous le couteau de la guillotine .",ASPECT,2,HUM_LANDFORM
1664,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_7993-8658,8247,8253,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8247, end=8253, entitycategory=PERSON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8294, end=8299, entitycategory=FLORA), begin=8247, end=8253, linktype=refers_to)",Zamore,"En 1819 , un vieux nègre d'aspect misérable , d'allure étrange , descendait tous les soirs , en se dissimulant de son mieux , cette sombre rue pour aller se nourrir dans quelque pauvre gargote ; on se le désignait en chuchotant sur son passage : c'était Zamore , le négrillon de la Dubarry , ce petit singe avec lequel avait joué Louis XV , Zamore , qui fut une puissance choyée et courtisée par les grands seigneurs , les belles dames et les princes de l'Église jaloux de plaire à la favorite , et qui , plus tard , officier municipal de Marly sous la Terreur , ingrat , lâche et vil , trahit sa bienfaitrice , la livra , la jeta sous le couteau de la guillotine .",ASPECT,,PERSON
1665,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_7993-8658,8334,8340,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8334, end=8340, entitycategory=PERSON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=8343, end=8384, sentimentcategory=4), begin=8334, end=8340, linktype=sentiment_of)",Zamore,"En 1819 , un vieux nègre d'aspect misérable , d'allure étrange , descendait tous les soirs , en se dissimulant de son mieux , cette sombre rue pour aller se nourrir dans quelque pauvre gargote ; on se le désignait en chuchotant sur son passage : c'était Zamore , le négrillon de la Dubarry , ce petit singe avec lequel avait joué Louis XV , Zamore , qui fut une puissance choyée et courtisée par les grands seigneurs , les belles dames et les princes de l'Église jaloux de plaire à la favorite , et qui , plus tard , officier municipal de Marly sous la Terreur , ingrat , lâche et vil , trahit sa bienfaitrice , la livra , la jeta sous le couteau de la guillotine .",ASPECT,4,PERSON
1666,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_7993-8658,8334,8340,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8334, end=8340, entitycategory=PERSON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=8556, end=8577, sentimentcategory=1), begin=8334, end=8340, linktype=sentiment_of)",Zamore,"En 1819 , un vieux nègre d'aspect misérable , d'allure étrange , descendait tous les soirs , en se dissimulant de son mieux , cette sombre rue pour aller se nourrir dans quelque pauvre gargote ; on se le désignait en chuchotant sur son passage : c'était Zamore , le négrillon de la Dubarry , ce petit singe avec lequel avait joué Louis XV , Zamore , qui fut une puissance choyée et courtisée par les grands seigneurs , les belles dames et les princes de l'Église jaloux de plaire à la favorite , et qui , plus tard , officier municipal de Marly sous la Terreur , ingrat , lâche et vil , trahit sa bienfaitrice , la livra , la jeta sous le couteau de la guillotine .",ASPECT,1,PERSON
1667,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_8659-8778,8732,8742,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8732, end=8742, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=8725, end=8731, sentimentcategory=2), begin=8732, end=8742, linktype=sentiment_of)",rue Perdue,"De chute en chute , Zamore était venu se terrer au nº 13 de cette triste rue Perdue , au deuxième étage , sur la cour .",ASPECT,2,LOCATION
1668,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_8913-9185,8934,8961,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8934, end=8961, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9002, end=9009, entitycategory=HUM_LANDFORM), begin=8934, end=8961, linktype=refers_to)",Saint-Nicolas-du-Chardonnet,"Musée Carnavalet . ] Saint-Nicolas-du-Chardonnet et Saint-Julien-le-Pauvre sont les deux églises les plus proches ; l'une , Saint-Nicolas-du-Chardonnet , a pour annexe un triste et sombre petit séminaire où , sous la direction de l'abbé Dupanloup , l'éminent philosophe E.",ASPECT,,HUM_LANDFORM
1669,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_8913-9185,8965,8987,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8965, end=8987, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9002, end=9009, entitycategory=HUM_LANDFORM), begin=8965, end=8987, linktype=refers_to)",Saint-Julien-le-Pauvre,"Musée Carnavalet . ] Saint-Nicolas-du-Chardonnet et Saint-Julien-le-Pauvre sont les deux églises les plus proches ; l'une , Saint-Nicolas-du-Chardonnet , a pour annexe un triste et sombre petit séminaire où , sous la direction de l'abbé Dupanloup , l'éminent philosophe E.",ASPECT,,HUM_LANDFORM
1670,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_8913-9185,9172,9184,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9172, end=9184, entitycategory=PERSON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=9162, end=9171), begin=9172, end=9184, linktype=sentiment_of)",philosophe E,"Musée Carnavalet . ] Saint-Nicolas-du-Chardonnet et Saint-Julien-le-Pauvre sont les deux églises les plus proches ; l'une , Saint-Nicolas-du-Chardonnet , a pour annexe un triste et sombre petit séminaire où , sous la direction de l'abbé Dupanloup , l'éminent philosophe E.",ASPECT,,PERSON
1671,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_9236-9399,9391,9397,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9391, end=9397, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=9381, end=9390, sentimentcategory=4), begin=9391, end=9397, linktype=sentiment_of)",maison,Il faut lire dans les _Souvenirs d'Enfance et de Jeunesse_ les pages admirables que ce merveilleux écrivain a consacrées à son séjour dans cette studieuse maison !,ASPECT,4,HUM_LANDFORM
1672,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_9808-9870,9808,9822,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9808, end=9822, entitycategory=PERSON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=9837, end=9861, sentimentcategory=2), begin=9808, end=9822, linktype=sentiment_of)",Les Savoisiens,Les Savoisiens se montraient bien moins acclimatables encore .,ASPECT,2,PERSON
1673,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_10088-10160,10088,10097,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10088, end=10097, entitycategory=PERSON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=10121, end=10158, sentimentcategory=2), begin=10088, end=10097, linktype=sentiment_of)",Le Breton,Le Breton qui est au fond de moi s'égarait en des mélancolies infinies .,ASPECT,2,PERSON
1674,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_10161-10367,10230,10238,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10230, end=10238, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=10223, end=10229, sentimentcategory=4), begin=10230, end=10238, linktype=sentiment_of)",collines,Le dernier angélus du soir que j'avais entendu rouler sur nos chères collines et le dernier soleil que j'avais vu se coucher sur ces tranquilles campagnes me revenaient en mémoire comme des flèches aiguës .,ASPECT,4,NAT_LANDFORM
1675,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_10161-10367,10306,10315,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10306, end=10315, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=10294, end=10305, sentimentcategory=4), begin=10306, end=10315, linktype=sentiment_of)",campagnes,Le dernier angélus du soir que j'avais entendu rouler sur nos chères collines et le dernier soleil que j'avais vu se coucher sur ces tranquilles campagnes me revenaient en mémoire comme des flèches aiguës .,ASPECT,4,NAT_LANDFORM
1676,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_10797-11085,10832,10840,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10832, end=10840, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=10825, end=10831, sentimentcategory=2), begin=10832, end=10840, linktype=sentiment_of)",chapelle,"Elle tombe en ruine , cette triste chapelle enclavée dans les anciens bâtiments de l'Hôtel-Dieu ; une margelle bouchée de puits d'où sortent quelques pauvres herbes , semble en garder la porte , qui s'ouvre sur une cour sale , encombrée de détritus , où picorent quelques maigres poules .",ASPECT,2,HUM_LANDFORM
1677,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_10797-11085,10832,10840,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10832, end=10840, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=10802, end=10816, sentimentcategory=2), begin=10832, end=10840, linktype=sentiment_of)",chapelle,"Elle tombe en ruine , cette triste chapelle enclavée dans les anciens bâtiments de l'Hôtel-Dieu ; une margelle bouchée de puits d'où sortent quelques pauvres herbes , semble en garder la porte , qui s'ouvre sur une cour sale , encombrée de détritus , où picorent quelques maigres poules .",ASPECT,2,HUM_LANDFORM
1678,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_10797-11085,10955,10961,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10955, end=10961, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=10947, end=10954, sentimentcategory=2), begin=10955, end=10961, linktype=sentiment_of)",herbes,"Elle tombe en ruine , cette triste chapelle enclavée dans les anciens bâtiments de l'Hôtel-Dieu ; une margelle bouchée de puits d'où sortent quelques pauvres herbes , semble en garder la porte , qui s'ouvre sur une cour sale , encombrée de détritus , où picorent quelques maigres poules .",ASPECT,2,FLORA
1679,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_10797-11085,11012,11016,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11012, end=11016, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11017, end=11045, sentimentcategory=2), begin=11012, end=11016, linktype=sentiment_of)",cour,"Elle tombe en ruine , cette triste chapelle enclavée dans les anciens bâtiments de l'Hôtel-Dieu ; une margelle bouchée de puits d'où sortent quelques pauvres herbes , semble en garder la porte , qui s'ouvre sur une cour sale , encombrée de détritus , où picorent quelques maigres poules .",ASPECT,2,HUM_LANDFORM
1680,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_10797-11085,11077,11083,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11077, end=11083, entitycategory=FAUNA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11069, end=11076, sentimentcategory=2), begin=11077, end=11083, linktype=sentiment_of)",poules,"Elle tombe en ruine , cette triste chapelle enclavée dans les anciens bâtiments de l'Hôtel-Dieu ; une margelle bouchée de puits d'où sortent quelques pauvres herbes , semble en garder la porte , qui s'ouvre sur une cour sale , encombrée de détritus , où picorent quelques maigres poules .",ASPECT,2,FAUNA
1681,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11086-11241,11173,11178,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11173, end=11178, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11179, end=11186, sentimentcategory=2), begin=11173, end=11178, linktype=sentiment_of)",cours,"En ce coin de misère et de souffrances , les murs sont humides et noirâtres ; dans ces cours sombres , poussent difficilement quelques arbres rachitiques .",ASPECT,2,HUM_LANDFORM
1682,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11086-11241,11173,11178,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11173, end=11178, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11189, end=11239, sentimentcategory=2), begin=11173, end=11178, linktype=sentiment_of)",cours,"En ce coin de misère et de souffrances , les murs sont humides et noirâtres ; dans ces cours sombres , poussent difficilement quelques arbres rachitiques .",ASPECT,2,HUM_LANDFORM
1683,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11086-11241,11221,11227,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11221, end=11227, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11228, end=11239, sentimentcategory=2), begin=11221, end=11227, linktype=sentiment_of)",arbres,"En ce coin de misère et de souffrances , les murs sont humides et noirâtres ; dans ces cours sombres , poussent difficilement quelques arbres rachitiques .",ASPECT,2,FLORA
1684,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11463-11674,11477,11482,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11477, end=11482, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11483, end=11494, sentimentcategory=2), begin=11477, end=11482, linktype=sentiment_of)",Paris,"Dans ce grand Paris indifférent , affairé , partagé entre ses plaisirs ou ses affaires , l'épave humaine était apportée à l'Assistance publique , dans cette triste rue Saint-Julien-le-Pauvre , au nom suggestif .",ASPECT,2,LOCATION
1685,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11463-11674,11477,11482,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11477, end=11482, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11497, end=11504, sentimentcategory=3), begin=11477, end=11482, linktype=sentiment_of)",Paris,"Dans ce grand Paris indifférent , affairé , partagé entre ses plaisirs ou ses affaires , l'épave humaine était apportée à l'Assistance publique , dans cette triste rue Saint-Julien-le-Pauvre , au nom suggestif .",ASPECT,3,LOCATION
1686,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11463-11674,11477,11482,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11477, end=11482, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11471, end=11476, sentimentcategory=2), begin=11477, end=11482, linktype=sentiment_of)",Paris,"Dans ce grand Paris indifférent , affairé , partagé entre ses plaisirs ou ses affaires , l'épave humaine était apportée à l'Assistance publique , dans cette triste rue Saint-Julien-le-Pauvre , au nom suggestif .",ASPECT,2,LOCATION
1687,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11463-11674,11627,11653,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11627, end=11653, entitycategory=LOCATION), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11620, end=11626, sentimentcategory=2), begin=11627, end=11653, linktype=sentiment_of)",rue Saint-Julien-le-Pauvre,"Dans ce grand Paris indifférent , affairé , partagé entre ses plaisirs ou ses affaires , l'épave humaine était apportée à l'Assistance publique , dans cette triste rue Saint-Julien-le-Pauvre , au nom suggestif .",ASPECT,2,LOCATION
1688,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11675-12574,11764,11770,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11764, end=11770, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11756, end=11763, sentimentcategory=2), begin=11764, end=11770, linktype=sentiment_of)",église,"Là , ces vaincus de la vie achevaient leur misérable existence , à l'ombre de la vieille église , contemporaine au moins de Notre-Dame , où Grégoire de Tours dit avoir logé , où Dante a longuement prié , et dont la sombre silhouette semble tout indiquée pour abriter de son ombre les pires misères du pauvre peuple parisien . * * * * * Pour nous reposer de ce pénible spectacle , reprenons les admirables quais parisiens , suivons ce beau fleuve , si vivant sous les jeux de lumière du jour et les coups de lune de la nuit , longeons la Seine , le plus gai , le plus merveilleux spectacle que nous offre Paris ; passons devant les beaux hôtels des Miramionnes , de Nesmond , du président Rolland , devant la Halle aux Vins , ces « catacombes de la soif » , et arrêtons-nous au vieux Jardin des Plantes , cher à Buffon ; un reste du charme des choses passées et non encore abolies y subsiste encore !",ASPECT,2,HUM_LANDFORM
1689,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11675-12574,11983,11998,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11983, end=11998, entitycategory=PERSON), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=11976, end=11982, sentimentcategory=2), begin=11983, end=11998, linktype=sentiment_of)",peuple parisien,"Là , ces vaincus de la vie achevaient leur misérable existence , à l'ombre de la vieille église , contemporaine au moins de Notre-Dame , où Grégoire de Tours dit avoir logé , où Dante a longuement prié , et dont la sombre silhouette semble tout indiquée pour abriter de son ombre les pires misères du pauvre peuple parisien . * * * * * Pour nous reposer de ce pénible spectacle , reprenons les admirables quais parisiens , suivons ce beau fleuve , si vivant sous les jeux de lumière du jour et les coups de lune de la nuit , longeons la Seine , le plus gai , le plus merveilleux spectacle que nous offre Paris ; passons devant les beaux hôtels des Miramionnes , de Nesmond , du président Rolland , devant la Halle aux Vins , ces « catacombes de la soif » , et arrêtons-nous au vieux Jardin des Plantes , cher à Buffon ; un reste du charme des choses passées et non encore abolies y subsiste encore !",ASPECT,2,PERSON
1690,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11675-12574,12080,12085,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12080, end=12085, entitycategory=HUM_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=12069, end=12079, sentimentcategory=4), begin=12080, end=12085, linktype=sentiment_of)",quais,"Là , ces vaincus de la vie achevaient leur misérable existence , à l'ombre de la vieille église , contemporaine au moins de Notre-Dame , où Grégoire de Tours dit avoir logé , où Dante a longuement prié , et dont la sombre silhouette semble tout indiquée pour abriter de son ombre les pires misères du pauvre peuple parisien . * * * * * Pour nous reposer de ce pénible spectacle , reprenons les admirables quais parisiens , suivons ce beau fleuve , si vivant sous les jeux de lumière du jour et les coups de lune de la nuit , longeons la Seine , le plus gai , le plus merveilleux spectacle que nous offre Paris ; passons devant les beaux hôtels des Miramionnes , de Nesmond , du président Rolland , devant la Halle aux Vins , ces « catacombes de la soif » , et arrêtons-nous au vieux Jardin des Plantes , cher à Buffon ; un reste du charme des choses passées et non encore abolies y subsiste encore !",ASPECT,4,HUM_LANDFORM
1691,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11675-12574,12114,12120,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12114, end=12120, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=12109, end=12113, sentimentcategory=4), begin=12114, end=12120, linktype=sentiment_of)",fleuve,"Là , ces vaincus de la vie achevaient leur misérable existence , à l'ombre de la vieille église , contemporaine au moins de Notre-Dame , où Grégoire de Tours dit avoir logé , où Dante a longuement prié , et dont la sombre silhouette semble tout indiquée pour abriter de son ombre les pires misères du pauvre peuple parisien . * * * * * Pour nous reposer de ce pénible spectacle , reprenons les admirables quais parisiens , suivons ce beau fleuve , si vivant sous les jeux de lumière du jour et les coups de lune de la nuit , longeons la Seine , le plus gai , le plus merveilleux spectacle que nous offre Paris ; passons devant les beaux hôtels des Miramionnes , de Nesmond , du président Rolland , devant la Halle aux Vins , ces « catacombes de la soif » , et arrêtons-nous au vieux Jardin des Plantes , cher à Buffon ; un reste du charme des choses passées et non encore abolies y subsiste encore !",ASPECT,4,NAT_LANDFORM
1692,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_11675-12574,12114,12120,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12114, end=12120, entitycategory=NAT_LANDFORM), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=12123, end=12197, sentimentcategory=2), begin=12114, end=12120, linktype=sentiment_of)",fleuve,"Là , ces vaincus de la vie achevaient leur misérable existence , à l'ombre de la vieille église , contemporaine au moins de Notre-Dame , où Grégoire de Tours dit avoir logé , où Dante a longuement prié , et dont la sombre silhouette semble tout indiquée pour abriter de son ombre les pires misères du pauvre peuple parisien . * * * * * Pour nous reposer de ce pénible spectacle , reprenons les admirables quais parisiens , suivons ce beau fleuve , si vivant sous les jeux de lumière du jour et les coups de lune de la nuit , longeons la Seine , le plus gai , le plus merveilleux spectacle que nous offre Paris ; passons devant les beaux hôtels des Miramionnes , de Nesmond , du président Rolland , devant la Halle aux Vins , ces « catacombes de la soif » , et arrêtons-nous au vieux Jardin des Plantes , cher à Buffon ; un reste du charme des choses passées et non encore abolies y subsiste encore !",ASPECT,2,NAT_LANDFORM
1693,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_12575-12909,12579,12585,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12579, end=12585, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=12591, end=12601, sentimentcategory=4), begin=12579, end=12585, linktype=sentiment_of)",arbres,"Les arbres sont séculaires , les décors des charmilles n'ont pas été modifiés ; il est des coins de volières et de huttes à chèvres qui sont tels que Daubigny et Charles Jacques les dessinèrent en 1843 , pour l'illustration du bel ouvrage édité par Curmer . [ Illustration : JARDIN DES PLANTES. -- LE CÈDRE DU LIBAN ET LE LABYRINTHE .",ASPECT,4,FLORA
1694,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_12933-13223,12964,12972,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=12964, end=12972, entitycategory=FAUNA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=12978, end=13012, sentimentcategory=4), begin=12964, end=12972, linktype=sentiment_of)",reptiles,"Bibliothèque Nationale . ] Les reptiles sont mieux logés que dans notre enfance , mais l'hippopotame se roule dans le même bassin , la girafe allonge son cou par-dessus les mêmes clôtures , et l'éléphant tend toujours à travers les mêmes grillages sa trompe engloutisseuse de petits pains .",ASPECT,4,FAUNA
1695,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_12933-13223,13020,13033,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13020, end=13033, entitycategory=FAUNA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13056, end=13062, entitycategory=HUM_LANDFORM), begin=13020, end=13033, linktype=sentiment_of)",l'hippopotame,"Bibliothèque Nationale . ] Les reptiles sont mieux logés que dans notre enfance , mais l'hippopotame se roule dans le même bassin , la girafe allonge son cou par-dessus les mêmes clôtures , et l'éléphant tend toujours à travers les mêmes grillages sa trompe engloutisseuse de petits pains .",ASPECT,,FAUNA
1696,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_12933-13223,13068,13074,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13068, end=13074, entitycategory=FAUNA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=SENTIMENT, begin=13075, end=13120, sentimentcategory=2), begin=13068, end=13074, linktype=sentiment_of)",girafe,"Bibliothèque Nationale . ] Les reptiles sont mieux logés que dans notre enfance , mais l'hippopotame se roule dans le même bassin , la girafe allonge son cou par-dessus les mêmes clôtures , et l'éléphant tend toujours à travers les mêmes grillages sa trompe engloutisseuse de petits pains .",ASPECT,2,FAUNA
1697,GB-156_sample_French_20.txt,GB-156_sample_French_20.txt_13371-13873,13480,13494,Eltine_Janssens,"w.c.Link(Dependent=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13480, end=13494, entitycategory=FLORA), Governor=w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=13499, end=13524, entitycategory=FLORA), begin=13480, end=13494, linktype=refers_to)",cèdre du Liban,"Le labyrinthe , le délicieux labyrinthe , offre toujours aux enfants criards ses capricieux méandres , et le cèdre du Liban _ ( Cedrus Lybani ( Linnæus ) _ -- que M. de Jussieu , assure la tradition , rapporta dans son chapeau -- continue à abriter sous ses branches somptueuses les rêveurs , les flâneurs , les travailleurs et la grisette , la dernière grisette , qui vient , à l'abri de son ombre vénérable , lire l'émouvant roman-feuilleton qui remplit de douces émotions son cœur assoiffé d'idéal !",ASPECT,,FLORA
