,source_file,sentence,begin,end,annotator,_annotation,text,_sentence_text,annotation,aspect_cat
4595,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8385-8449,8430,8447,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8430, end=8447, entitycategory=PERSON)",Grive-Saint-Alban,"Depéret , Faune de Mammifères miocènes de la Grive-Saint-Alban .",ASPECT,PERSON
4596,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8450-8517,8462,8489,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8462, end=8489, entitycategory=HUM_LANDFORM)",Muséum d'Histoire naturelle,"Archives du Muséum d'Histoire naturelle de Lyon , V. p. 63 L 1908 .",ASPECT,HUM_LANDFORM
4597,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8450-8517,8493,8497,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8493, end=8497, entitycategory=PERSON)",Lyon,"Archives du Muséum d'Histoire naturelle de Lyon , V. p. 63 L 1908 .",ASPECT,PERSON
4598,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8518-8539,8518,8537,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8518, end=8537, entitycategory=FAUNA)",Macrotherium grande,Macrotherium grande .,NULL,FAUNA
4599,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8540-8637,8540,8545,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8540, end=8545, entitycategory=PERSON)",Mayet,"Mayet , Elude des Mammifères miocènes de l'Orléanais et des Faluns de la Touraine , p. 280 , pi .",ASPECT,PERSON
4600,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8540-8637,8558,8577,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8558, end=8577, entitycategory=FAUNA)",Mammifères miocènes,"Mayet , Elude des Mammifères miocènes de l'Orléanais et des Faluns de la Touraine , p. 280 , pi .",NULL,FAUNA
4601,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8540-8637,8581,8592,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8581, end=8592, entitycategory=LOCATION)",l'Orléanais,"Mayet , Elude des Mammifères miocènes de l'Orléanais et des Faluns de la Touraine , p. 280 , pi .",ASPECT,LOCATION
4602,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8540-8637,8600,8606,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8600, end=8606, entitycategory=LAND_COVER)",Faluns,"Mayet , Elude des Mammifères miocènes de l'Orléanais et des Faluns de la Touraine , p. 280 , pi .",ASPECT,LAND_COVER
4603,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8540-8637,8613,8621,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8613, end=8621, entitycategory=LOCATION)",Touraine,"Mayet , Elude des Mammifères miocènes de l'Orléanais et des Faluns de la Touraine , p. 280 , pi .",ASPECT,LOCATION
4604,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8638-9009,8769,8774,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8769, end=8774, entitycategory=LAND_COVER)",falun,"X , % . : l Aux deux pièces signalées jusqu^ici — un fragment de man- dibule avec P4 et Mi et une phalange unguéale , provenant du falun de Pontlevoy — comme établissant l'existence du Ma- crotherium grande dans la faune des faluns , nous ajoutons une phalange trouvée dans une falunière de Bossée-Manthelan , et faisant partie de la collection Lecointre , à Grillemont .",ASPECT,LAND_COVER
4605,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8638-9009,8778,8787,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8778, end=8787, entitycategory=LOCATION)",Pontlevoy,"X , % . : l Aux deux pièces signalées jusqu^ici — un fragment de man- dibule avec P4 et Mi et une phalange unguéale , provenant du falun de Pontlevoy — comme établissant l'existence du Ma- crotherium grande dans la faune des faluns , nous ajoutons une phalange trouvée dans une falunière de Bossée-Manthelan , et faisant partie de la collection Lecointre , à Grillemont .",ASPECT,LOCATION
4606,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8638-9009,8823,8844,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8823, end=8844, entitycategory=FAUNA)",Ma- crotherium grande,"X , % . : l Aux deux pièces signalées jusqu^ici — un fragment de man- dibule avec P4 et Mi et une phalange unguéale , provenant du falun de Pontlevoy — comme établissant l'existence du Ma- crotherium grande dans la faune des faluns , nous ajoutons une phalange trouvée dans une falunière de Bossée-Manthelan , et faisant partie de la collection Lecointre , à Grillemont .",NULL,FAUNA
4607,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8638-9009,8853,8858,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8853, end=8858, entitycategory=FAUNA)",faune,"X , % . : l Aux deux pièces signalées jusqu^ici — un fragment de man- dibule avec P4 et Mi et une phalange unguéale , provenant du falun de Pontlevoy — comme établissant l'existence du Ma- crotherium grande dans la faune des faluns , nous ajoutons une phalange trouvée dans une falunière de Bossée-Manthelan , et faisant partie de la collection Lecointre , à Grillemont .",ASPECT,FAUNA
4608,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8638-9009,8863,8869,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=8863, end=8869, entitycategory=LAND_COVER)",faluns,"X , % . : l Aux deux pièces signalées jusqu^ici — un fragment de man- dibule avec P4 et Mi et une phalange unguéale , provenant du falun de Pontlevoy — comme établissant l'existence du Ma- crotherium grande dans la faune des faluns , nous ajoutons une phalange trouvée dans une falunière de Bossée-Manthelan , et faisant partie de la collection Lecointre , à Grillemont .",NULL,LAND_COVER
4609,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8638-9009,8916,8925,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8916, end=8925, entitycategory=LOCATION)",falunière,"X , % . : l Aux deux pièces signalées jusqu^ici — un fragment de man- dibule avec P4 et Mi et une phalange unguéale , provenant du falun de Pontlevoy — comme établissant l'existence du Ma- crotherium grande dans la faune des faluns , nous ajoutons une phalange trouvée dans une falunière de Bossée-Manthelan , et faisant partie de la collection Lecointre , à Grillemont .",ASPECT,LOCATION
4610,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8638-9009,8929,8945,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8929, end=8945, entitycategory=LOCATION)",Bossée-Manthelan,"X , % . : l Aux deux pièces signalées jusqu^ici — un fragment de man- dibule avec P4 et Mi et une phalange unguéale , provenant du falun de Pontlevoy — comme établissant l'existence du Ma- crotherium grande dans la faune des faluns , nous ajoutons une phalange trouvée dans une falunière de Bossée-Manthelan , et faisant partie de la collection Lecointre , à Grillemont .",ASPECT,LOCATION
4611,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_8638-9009,8997,9007,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=8997, end=9007, entitycategory=LOCATION)",Grillemont,"X , % . : l Aux deux pièces signalées jusqu^ici — un fragment de man- dibule avec P4 et Mi et une phalange unguéale , provenant du falun de Pontlevoy — comme établissant l'existence du Ma- crotherium grande dans la faune des faluns , nous ajoutons une phalange trouvée dans une falunière de Bossée-Manthelan , et faisant partie de la collection Lecointre , à Grillemont .",ASPECT,LOCATION
4612,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_9010-9178,9106,9125,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9106, end=9125, entitycategory=FAUNA)",MAMMIFÈRES FOSSILES,"Il s'agit d'une seconde phalange ou phalangine , probable- 1 A consulter pour la synonymie , 32 MAMMIFÈRES FOSSILES DES FALUNS DE LA TOURAINE ment du membre antérieur .",NULL,FAUNA
4613,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_9010-9178,9130,9136,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=9130, end=9136, entitycategory=LAND_COVER)",FALUNS,"Il s'agit d'une seconde phalange ou phalangine , probable- 1 A consulter pour la synonymie , 32 MAMMIFÈRES FOSSILES DES FALUNS DE LA TOURAINE ment du membre antérieur .",NULL,LAND_COVER
4614,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_9010-9178,9143,9151,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=9143, end=9151, entitycategory=LOCATION)",TOURAINE,"Il s'agit d'une seconde phalange ou phalangine , probable- 1 A consulter pour la synonymie , 32 MAMMIFÈRES FOSSILES DES FALUNS DE LA TOURAINE ment du membre antérieur .",ASPECT,LOCATION
4615,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10285-10492,10482,10488,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10482, end=10488, entitycategory=PERSON)",Gaudry,"Cette phalangine , comme la phalange , se retournaient vers les métacarpiens ( ou vers les métatarsiens ) , de telle sorte que l'ongle énorme supporté par la phalangette ne gênât pas la mar- che ( Gaudry ) .",ASPECT,PERSON
4616,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10493-10697,10524,10543,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10524, end=10543, entitycategory=PERSON)",Macrotherium grande,"Rapports et différences . — Le Macrotherium grande est une espèce du Miocène moyen de Sansan , La Grive-Saint- Alban^ Steinheim , etc. , qui fait partie du groupe encore assez confus des Chalicothéridés .",NULL,PERSON
4617,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10493-10697,10579,10585,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10579, end=10585, entitycategory=LOCATION)",Sansan,"Rapports et différences . — Le Macrotherium grande est une espèce du Miocène moyen de Sansan , La Grive-Saint- Alban^ Steinheim , etc. , qui fait partie du groupe encore assez confus des Chalicothéridés .",ASPECT,LOCATION
4618,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10493-10697,10588,10620,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=10588, end=10620, entitycategory=LOCATION)",La Grive-Saint- Alban^ Steinheim,"Rapports et différences . — Le Macrotherium grande est une espèce du Miocène moyen de Sansan , La Grive-Saint- Alban^ Steinheim , etc. , qui fait partie du groupe encore assez confus des Chalicothéridés .",ASPECT,LOCATION
4619,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10493-10697,10680,10695,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10680, end=10695, entitycategory=FAUNA)",Chalicothéridés,"Rapports et différences . — Le Macrotherium grande est une espèce du Miocène moyen de Sansan , La Grive-Saint- Alban^ Steinheim , etc. , qui fait partie du groupe encore assez confus des Chalicothéridés .",NULL,FAUNA
4620,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10698-10814,10698,10707,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10698, end=10707, entitycategory=FAUNA)",M. grande,"M. grande ne doit pas toutefois être confondu avec les Chalicotherium Kaup , du Miocène supé- rieur et du Pliocène .",NULL,FAUNA
4621,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10698-10814,10753,10767,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10753, end=10767, entitycategory=FAUNA)",Chalicotherium,"M. grande ne doit pas toutefois être confondu avec les Chalicotherium Kaup , du Miocène supé- rieur et du Pliocène .",NULL,FAUNA
4622,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10815-10912,10844,10856,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10844, end=10856, entitycategory=FAUNA)",Macrotherium,Il est possible que le genre Macrotherium soit le prédécesseur immédiat du genre Chalicotherium .,NULL,FAUNA
4623,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10815-10912,10896,10910,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10896, end=10910, entitycategory=FAUNA)",Chalicotherium,Il est possible que le genre Macrotherium soit le prédécesseur immédiat du genre Chalicotherium .,NULL,FAUNA
4624,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10913-11205,10921,10941,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=10921, end=10941, entitycategory=FAUNA)",un lourd plantigrade,"C'était un lourd plantigrade pouvant employer ^es membres antérieurs à fouir et à saisir ( Zittel ) , pouvant peut-être grim- MACROTHERILM GRANDE 33 per , encore qu'on puisse douter que cette énorme bête trouvât souvent des arbres où elle eût la possibilité de monter commodément ( Gaudry ) .",NULL,FAUNA
4625,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10913-11205,11004,11010,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11004, end=11010, entitycategory=PERSON)",Zittel,"C'était un lourd plantigrade pouvant employer ^es membres antérieurs à fouir et à saisir ( Zittel ) , pouvant peut-être grim- MACROTHERILM GRANDE 33 per , encore qu'on puisse douter que cette énorme bête trouvât souvent des arbres où elle eût la possibilité de monter commodément ( Gaudry ) .",ASPECT,PERSON
4626,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10913-11205,11039,11058,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11039, end=11058, entitycategory=FAUNA)",MACROTHERILM GRANDE,"C'était un lourd plantigrade pouvant employer ^es membres antérieurs à fouir et à saisir ( Zittel ) , pouvant peut-être grim- MACROTHERILM GRANDE 33 per , encore qu'on puisse douter que cette énorme bête trouvât souvent des arbres où elle eût la possibilité de monter commodément ( Gaudry ) .",NULL,FAUNA
4627,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10913-11205,11105,11116,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11105, end=11116, entitycategory=FAUNA)",énorme bête,"C'était un lourd plantigrade pouvant employer ^es membres antérieurs à fouir et à saisir ( Zittel ) , pouvant peut-être grim- MACROTHERILM GRANDE 33 per , encore qu'on puisse douter que cette énorme bête trouvât souvent des arbres où elle eût la possibilité de monter commodément ( Gaudry ) .",NULL,FAUNA
4628,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_10913-11205,11195,11201,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11195, end=11201, entitycategory=PERSON)",Gaudry,"C'était un lourd plantigrade pouvant employer ^es membres antérieurs à fouir et à saisir ( Zittel ) , pouvant peut-être grim- MACROTHERILM GRANDE 33 per , encore qu'on puisse douter que cette énorme bête trouvât souvent des arbres où elle eût la possibilité de monter commodément ( Gaudry ) .",ASPECT,PERSON
4629,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11249,11256,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11249, end=11256, entitycategory=PERSON)",Gervais,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",ASPECT,PERSON
4630,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11259,11265,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11259, end=11265, entitycategory=PERSON)",Lartet,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",ASPECT,PERSON
4631,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11268,11274,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11268, end=11274, entitycategory=PERSON)",Gaudry,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",ASPECT,PERSON
4632,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11324,11346,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11324, end=11346, entitycategory=FAUNA)",Macrothe- riu m grande,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,FAUNA
4633,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11354,11363,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11354, end=11363, entitycategory=FAUNA)",Pangolins,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,FAUNA
4634,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11422,11429,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11422, end=11429, entitycategory=FAUNA)",animaux,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,FAUNA
4635,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11444,11462,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11444, end=11462, entitycategory=FAUNA)",Tordre des Edentés,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,FAUNA
4636,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11490,11504,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11490, end=11504, entitycategory=FAUNA)",Iniparidigités,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,FAUNA
4637,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11532,11544,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11532, end=11544, entitycategory=FAUNA)",Macrotherium,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,FAUNA
4638,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11550,11569,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11550, end=11569, entitycategory=FAUNA)",MAMMIFÈRES FOSSILES,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,FAUNA
4639,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11574,11580,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11574, end=11580, entitycategory=LAND_COVER)",FALLNS,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,LAND_COVER
4640,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11584,11595,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11584, end=11595, entitycategory=LOCATION)",LA TOURAINE,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",ASPECT,LOCATION
4641,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11608,11615,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11608, end=11615, entitycategory=FAUNA)",ÉQUIDÉS,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,FAUNA
4642,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11622,11634,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11622, end=11634, entitycategory=FAUNA)",ANCHITHERIUM,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",NULL,FAUNA
4643,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11206-11655,11635,11653,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11635, end=11653, entitycategory=PERSON)",Hermann von Meijer,"Quant aux affinités que certains auteurs ( Gervais , Lartet , Gaudry , etc . ) , avaient cru pouvoir établir entre le Macrothe- riu m grande et les Pangolins actuels , elles ne sont plus admis- sibles , ces derniers animaux appartenant à Tordre des Edentés assez éloigné de celui des Iniparidigités parmi lesquels se place le Macrotherium . 34 MAMMIFÈRES FOSSILES DES FALLNS DE LA TOURAINE Famille des ÉQUIDÉS Gem^e ANCHITHERIUM Hermann von Meijer .",ASPECT,PERSON
4644,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11656-11689,11656,11683,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=NULL, begin=11656, end=11683, entitycategory=FAUNA)",Anchitherium . aurelianense,Anchitherium . aurelianense H. v.,NULL,FAUNA
4645,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11728-11846,11728,11733,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11728, end=11733, entitycategory=PERSON)",Duvau,"Duvau signalait dans les grandes falunières à l'est de Sainte-Maure , des ossements de Mastodontes et de Palœothères .",ASPECT,PERSON
4647,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11728-11846,11761,11771,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11761, end=11771, entitycategory=LOCATION)",falunières,"Duvau signalait dans les grandes falunières à l'est de Sainte-Maure , des ossements de Mastodontes et de Palœothères .",ASPECT,LOCATION
4648,BHL_466_sample_French_20.0.txt,BHL_466_sample_French_20.0.txt_11728-11846,11783,11795,Florian_Debaene,"w.c.Emotions_Entities(ASP_SENT_NULL=ASPECT, begin=11783, end=11795, entitycategory=LOCATION)",Sainte-Maure,"Duvau signalait dans les grandes falunières à l'est de Sainte-Maure , des ossements de Mastodontes et de Palœothères .",ASPECT,LOCATION
